# Advanced Post-Processing Software Navigation export
#
# date: Date of validity (yyyy/mm/dd)    (UTC)
# time: Time of validity (hh:mm:ss.ssss) (UTC)
# userLabel: Associated sensor (for synchronized output)
# userData: Associated sensor data (for synchronized output)
# latitude: Latitude, decimal degree
# longitude: Longitude, decimal degree
# ellipsoidHeight: Ellipsoid height, meter positive upward
# orthometricHeight: Orthometric height, meter positive upward
# northingSd: Standard deviation on latitude, meter
# eastingSd: Standard deviation on longitude, meter
# altitudeSd: Standard deviation on altitude, meter
# northingEastingCv: Crossvariance between latitude and longitude, meter�
# heading: Heading, degree
# roll: Roll, degree
# pitch: Pitch, degree
# headingSd: Standard deviation on heading, degree
# rollSd: Standard deviation on roll, degree
# pitchSd: Standard deviation on pitch, degree
# speedNorth: Speed in the north direction, meter/second
# speedEast: Speed in the east direction, meter/second
# speedVertical: Speed in the vertical direction, meter/second
# speedNorthSd: Standard dev. on speed in the north direction, meter/second
# speedEastSd: Standard dev. on speed in the east direction, meter/second
# speedVerticalSd: Standard dev. on speed in the vertical direction, meter/second
#
#date	time	userLabel	userData	latitude	longitude	ellipsoidHeight	orthometricHeight	northingSd	eastingSd	heightSd	northingEastingCv	heading	roll	pitch	headingSd	rollSd	pitchSd	speedNorth	speedEast	speedVertical	speedNorthSd	speedEastSd	speedVerticalSd
2019/05/09	18:02:00.0000		0	30.286660425593	-97.727418532677	158.435898	180.972702	0.017745	0.017671	0.008843	-0.000000	243.786072	1.751505	4.686284	0.017002	0.002587	0.002587	0.000469	-0.000622	-0.003873	0.002923	0.002925	0.002656
2019/05/09	18:02:01.0000		0	30.286660445880	-97.727418550422	158.433426	180.970230	0.017751	0.017676	0.008844	-0.000000	243.785507	1.750997	4.689705	0.016991	0.002587	0.002587	0.004391	-0.004275	-0.001196	0.002923	0.002925	0.002656
2019/05/09	18:02:02.0000		0	30.286660464361	-97.727418557046	158.431534	180.968353	0.017757	0.017683	0.008846	-0.000000	243.786179	1.751651	4.684697	0.016979	0.002587	0.002587	0.001809	-0.002513	-0.001887	0.002923	0.002925	0.002656
2019/05/09	18:02:03.0000		0	30.286660477423	-97.727418560852	158.431168	180.967972	0.017766	0.017692	0.008848	-0.000000	243.784851	1.750695	4.687344	0.016968	0.002587	0.002587	0.001822	-0.004692	0.000986	0.002923	0.002925	0.002656
2019/05/09	18:02:04.0000		0	30.286660482463	-97.727418562194	158.431137	180.967941	0.017778	0.017704	0.008850	-0.000000	243.783173	1.749652	4.690681	0.016956	0.002587	0.002587	0.001519	-0.002942	0.001548	0.002923	0.002925	0.002656
2019/05/09	18:02:05.0000		0	30.286660474106	-97.727418556765	158.432236	180.969040	0.017794	0.017720	0.008853	-0.000000	243.784958	1.750821	4.686697	0.016945	0.002587	0.002587	-0.003106	0.002455	-0.001808	0.002923	0.002925	0.002656
2019/05/09	18:02:06.0000		0	30.286660475941	-97.727418557078	158.432953	180.969742	0.017815	0.017741	0.008856	-0.000000	243.786179	1.751741	4.689321	0.016933	0.002587	0.002587	-0.002015	0.001763	-0.002775	0.002923	0.002925	0.002657
2019/05/09	18:02:07.0000		0	30.286660494185	-97.727418568057	158.433136	180.969940	0.017843	0.017770	0.008862	-0.000000	243.786957	1.752635	4.683667	0.016922	0.002587	0.002587	0.002901	-0.002307	-0.001677	0.002923	0.002925	0.002657
2019/05/09	18:02:08.0000		0	30.286660509798	-97.727418576455	158.433105	180.969910	0.017881	0.017808	0.008871	-0.000000	243.785263	1.751756	4.687812	0.016910	0.002587	0.002587	0.002410	-0.005093	0.001265	0.002923	0.002925	0.002658
2019/05/09	18:02:09.0000		0	30.286660506663	-97.727418580981	158.433487	180.970291	0.017932	0.017859	0.008886	-0.000000	243.783401	1.748871	4.688646	0.016899	0.002587	0.002587	-0.000202	-0.001600	0.000329	0.002923	0.002925	0.002658
2019/05/09	18:02:10.0000		0	30.286660504479	-97.727418584545	158.433792	180.970596	0.017998	0.017925	0.008911	-0.000000	243.785904	1.751768	4.685966	0.016887	0.002587	0.002587	-0.003114	0.003297	-0.001969	0.002924	0.002925	0.002657
2019/05/09	18:02:11.0000		0	30.286660511492	-97.727418587889	158.433640	180.970444	0.018083	0.018010	0.008953	-0.000000	243.784958	1.751063	4.689247	0.016876	0.002587	0.002587	-0.003838	0.003732	-0.001509	0.002928	0.002930	0.002656
2019/05/09	18:02:12.0000		0	30.286660527049	-97.727418598053	158.433624	180.970428	0.018188	0.018115	0.009019	-0.000000	243.784515	1.747424	4.682406	0.016864	0.002587	0.002587	0.003855	-0.005271	0.001712	0.002943	0.002945	0.002658
2019/05/09	18:02:13.0000		0	30.286660530599	-97.727418606012	158.433716	180.970520	0.018315	0.018242	0.009113	-0.000000	243.784546	1.750706	4.686726	0.016853	0.002589	0.002589	0.000451	-0.002387	0.000635	0.002984	0.002986	0.002671
2019/05/09	18:02:14.0000		0	30.286660508119	-97.727418604673	158.433289	180.970078	0.018464	0.018391	0.009238	-0.000000	243.785019	1.750565	4.686611	0.016841	0.002595	0.002595	0.002456	-0.002878	0.000530	0.003093	0.003096	0.002724
2019/05/09	18:02:15.0000		0	30.286660493939	-97.727418605436	158.433365	180.970169	0.018646	0.018572	0.009385	-0.000000	243.784866	1.749858	4.682144	0.016830	0.002613	0.002613	0.003865	-0.001701	0.000421	0.003375	0.003378	0.002897
2019/05/09	18:02:16.0000		0	30.286660484682	-97.727418615106	158.434692	180.971481	0.018932	0.018858	0.009550	-0.000000	243.786545	1.743694	4.681980	0.016818	0.002673	0.002673	0.003988	-0.001573	-0.000354	0.004151	0.004157	0.003417
2019/05/09	18:02:17.0000		0	30.286660496884	-97.727418620330	158.435242	180.972046	0.018200	0.018125	0.009151	-0.000000	243.787384	1.746455	4.681564	0.016807	0.002633	0.002632	0.003570	0.003191	-0.001573	0.003602	0.003606	0.003134
2019/05/09	18:02:18.0000		0	30.286660516381	-97.727418613944	158.434326	180.971130	0.017773	0.017698	0.008864	-0.000000	243.787750	1.754764	4.685071	0.016795	0.002587	0.002587	-0.000535	0.004200	-0.002956	0.002923	0.002925	0.002655
2019/05/09	18:02:19.0000		0	30.286660527734	-97.727418617373	158.432983	180.969788	0.017776	0.017701	0.008865	-0.000000	243.785522	1.748121	4.686948	0.016783	0.002587	0.002587	-0.005725	0.005501	-0.002408	0.002923	0.002925	0.002655
2019/05/09	18:02:20.0000		0	30.286660530608	-97.727418630248	158.432281	180.969086	0.017781	0.017706	0.008867	-0.000000	243.783768	1.742196	4.689013	0.016772	0.002587	0.002587	0.000492	0.000311	-0.001290	0.002923	0.002925	0.002655
2019/05/09	18:02:21.0000		0	30.286660523459	-97.727418623650	158.430832	180.967636	0.017786	0.017711	0.008868	-0.000000	243.782928	1.743700	4.692027	0.016760	0.002587	0.002587	0.010979	0.007734	0.000786	0.002923	0.002925	0.002655
2019/05/09	18:02:22.0000		0	30.286660540402	-97.727418598578	158.429703	180.966492	0.017793	0.017718	0.008870	-0.000000	243.784424	1.746666	4.681017	0.016749	0.002587	0.002587	0.002102	0.006493	-0.003749	0.002923	0.002925	0.002656
2019/05/09	18:02:23.0000		0	30.286660570393	-97.727418593243	158.429214	180.966019	0.017802	0.017727	0.008872	-0.000000	243.788361	1.748413	4.682414	0.016737	0.002587	0.002587	-0.003835	0.006993	-0.003760	0.002923	0.002925	0.002656
2019/05/09	18:02:24.0000		0	30.286660588114	-97.727418600316	158.429306	180.966110	0.017814	0.017739	0.008875	-0.000000	243.784500	1.746294	4.684583	0.016726	0.002587	0.002587	-0.004649	0.006345	-0.004616	0.002923	0.002925	0.002656
2019/05/09	18:02:25.0000		0	30.286660597684	-97.727418600586	158.428741	180.965530	0.017830	0.017755	0.008877	-0.000000	243.785660	1.750134	4.686970	0.016714	0.002587	0.002587	-0.004355	0.003146	-0.001005	0.002923	0.002925	0.002656
2019/05/09	18:02:26.0000		0	30.286660590921	-97.727418596467	158.427856	180.964661	0.017851	0.017777	0.008880	-0.000000	243.784882	1.746485	4.689548	0.016703	0.002587	0.002587	-0.002334	0.001898	0.000888	0.002923	0.002925	0.002657
2019/05/09	18:02:27.0000		0	30.286660597995	-97.727418593977	158.427658	180.964447	0.017880	0.017806	0.008885	-0.000000	243.783569	1.744878	4.687410	0.016691	0.002587	0.002587	0.000623	0.000355	0.001407	0.002923	0.002925	0.002657
2019/05/09	18:02:28.0000		0	30.286660603520	-97.727418591373	158.427963	180.964767	0.017919	0.017845	0.008895	-0.000000	243.785614	1.747833	4.685015	0.016679	0.002587	0.002587	-0.001294	0.000036	0.000897	0.002923	0.002925	0.002658
2019/05/09	18:02:29.0000		0	30.286660597972	-97.727418578182	158.428986	180.965790	0.017971	0.017897	0.008910	-0.000000	243.785385	1.746452	4.686261	0.016668	0.002587	0.002587	0.000819	-0.000092	0.001375	0.002923	0.002925	0.002658
2019/05/09	18:02:30.0000		0	30.286660590362	-97.727418569102	158.429352	180.966156	0.018039	0.017965	0.008935	-0.000000	243.785553	1.747551	4.688266	0.016656	0.002587	0.002587	-0.001296	-0.002830	0.001313	0.002924	0.002926	0.002657
2019/05/09	18:02:31.0000		0	30.286660586700	-97.727418565059	158.429306	180.966110	0.018126	0.018052	0.008977	-0.000000	243.785339	1.746513	4.685710	0.016645	0.002587	0.002587	0.002971	-0.002309	0.000895	0.002929	0.002930	0.002656
2019/05/09	18:02:32.0000		0	30.286660592273	-97.727418553009	158.429703	180.966507	0.018234	0.018161	0.009043	-0.000000	243.786072	1.745331	4.683924	0.016633	0.002587	0.002587	-0.000792	-0.000778	0.000012	0.002943	0.002945	0.002658
2019/05/09	18:02:33.0000		0	30.286660599419	-97.727418546610	158.429733	180.966537	0.018366	0.018292	0.009138	-0.000000	243.785416	1.744848	4.685932	0.016621	0.002589	0.002589	0.000140	-0.002044	0.001342	0.002985	0.002987	0.002671
2019/05/09	18:02:34.0000		0	30.286660604141	-97.727418541613	158.429642	180.966446	0.018523	0.018449	0.009262	-0.000000	243.785446	1.748121	4.687171	0.016610	0.002595	0.002595	0.000436	-0.001074	0.001083	0.003095	0.003097	0.002725
2019/05/09	18:02:35.0000		0	30.286660613525	-97.727418533991	158.428925	180.965714	0.018716	0.018641	0.009410	-0.000000	243.784851	1.745300	4.683886	0.016598	0.002613	0.002613	0.000798	-0.001038	-0.000463	0.003376	0.003380	0.002899
2019/05/09	18:02:36.0000		0	30.286660619576	-97.727418522017	158.429153	180.965958	0.019015	0.018941	0.009578	-0.000000	243.785385	1.747182	4.680949	0.016587	0.002674	0.002674	0.000046	-0.002219	-0.000150	0.004153	0.004159	0.003420
2019/05/09	18:02:37.0000		0	30.286660624929	-97.727418511174	158.428497	180.965302	0.018320	0.018245	0.009183	-0.000000	243.785309	1.746673	4.684959	0.016575	0.002633	0.002633	-0.000190	-0.002890	-0.000235	0.003603	0.003606	0.003136
2019/05/09	18:02:38.0000		0	30.286660631873	-97.727418500016	158.426193	180.962997	0.017935	0.017860	0.008907	-0.000000	243.785721	1.747499	4.687062	0.016563	0.002587	0.002587	-0.000742	-0.002445	-0.000076	0.002923	0.002925	0.002657
2019/05/09	18:02:39.0000		0	30.286660632159	-97.727418488458	158.425003	180.961807	0.017986	0.017911	0.008921	-0.000000	243.784897	1.745894	4.683630	0.016552	0.002587	0.002587	-0.002388	-0.001368	-0.000256	0.002923	0.002925	0.002657
2019/05/09	18:02:40.0000		0	30.286660632631	-97.727418474071	158.424515	180.961319	0.018052	0.017977	0.008947	-0.000000	243.789246	1.747385	4.682374	0.016540	0.002587	0.002587	-0.003176	-0.007909	0.002467	0.002924	0.002925	0.002657
2019/05/09	18:02:41.0000		0	30.286660616153	-97.727418506777	158.424637	180.961441	0.018136	0.018062	0.008988	-0.000000	243.785172	1.740669	4.687350	0.016528	0.002587	0.002587	-0.007157	-0.007958	-0.002615	0.002928	0.002930	0.002656
2019/05/09	18:02:42.0000		0	30.286660593972	-97.727418546590	158.425446	180.962234	0.018241	0.018167	0.009054	-0.000000	243.783936	1.769316	4.688255	0.016517	0.002587	0.002587	-0.001330	0.001552	0.000521	0.002943	0.002945	0.002658
2019/05/09	18:02:43.0000		0	30.286660559721	-97.727418536431	158.425781	180.962585	0.018367	0.018293	0.009148	-0.000000	243.785828	1.758308	4.682917	0.016505	0.002589	0.002589	-0.005098	0.004287	-0.001583	0.002984	0.002986	0.002671
2019/05/09	18:02:44.0000		0	30.286660545485	-97.727418520981	158.427032	180.963837	0.018516	0.018441	0.009272	-0.000000	243.787415	1.755177	4.683145	0.016494	0.002595	0.002595	-0.004236	0.001048	0.000083	0.003093	0.003096	0.002724
2019/05/09	18:02:45.0000		0	30.286660534681	-97.727418514164	158.427948	180.964752	0.018698	0.018622	0.009419	-0.000000	243.786163	1.755205	4.687619	0.016482	0.002613	0.002612	-0.001498	-0.002379	0.000154	0.003375	0.003378	0.002897
2019/05/09	18:02:46.0000		0	30.286660497577	-97.727418494890	158.429794	180.966583	0.018982	0.018907	0.009584	-0.000000	243.786575	1.759336	4.685167	0.016470	0.002673	0.002673	0.001154	-0.004036	-0.003284	0.004151	0.004157	0.003416
2019/05/09	18:02:47.0000		0	30.286660468441	-97.727418474468	158.430145	180.966949	0.018251	0.018175	0.009186	-0.000000	243.784775	1.758142	4.682466	0.016459	0.002633	0.002632	0.003214	-0.003308	-0.002721	0.003602	0.003605	0.003134
2019/05/09	18:02:48.0000		0	30.286660469549	-97.727418475393	158.428558	180.965363	0.017824	0.017748	0.008901	-0.000000	243.786484	1.757450	4.682260	0.016447	0.002587	0.002587	0.003011	-0.004229	-0.001935	0.002923	0.002924	0.002655
2019/05/09	18:02:49.0000		0	30.286660466863	-97.727418469547	158.427139	180.963943	0.017826	0.017749	0.008902	-0.000000	243.787750	1.757988	4.682357	0.016435	0.002587	0.002587	0.004588	-0.005199	-0.001962	0.002923	0.002924	0.002655
2019/05/09	18:02:50.0000		0	30.286660456407	-97.727418465550	158.426270	180.963074	0.017827	0.017751	0.008903	-0.000000	243.787384	1.757770	4.683085	0.016424	0.002587	0.002587	0.004883	-0.003754	-0.003554	0.002923	0.002924	0.002655
2019/05/09	18:02:51.0000		0	30.286660457073	-97.727418469927	158.425095	180.961899	0.017829	0.017753	0.008905	-0.000000	243.786316	1.756340	4.678959	0.016412	0.002587	0.002587	0.004947	-0.003385	-0.003687	0.002923	0.002924	0.002655
2019/05/09	18:02:52.0000		0	30.286660467206	-97.727418469254	158.424118	180.960922	0.017831	0.017755	0.008906	-0.000000	243.788956	1.757126	4.678149	0.016400	0.002587	0.002587	0.005367	-0.002570	-0.004239	0.002923	0.002924	0.002655
2019/05/09	18:02:53.0000		0	30.286660485959	-97.727418475305	158.423477	180.960281	0.017833	0.017757	0.008907	-0.000000	243.787598	1.757505	4.682176	0.016389	0.002587	0.002587	0.003746	-0.003919	-0.002346	0.002923	0.002924	0.002655
2019/05/09	18:02:54.0000		0	30.286660507606	-97.727418492742	158.422302	180.959106	0.017835	0.017759	0.008909	-0.000000	243.788345	1.757689	4.681508	0.016377	0.002587	0.002587	0.001528	-0.000840	-0.003811	0.002923	0.002924	0.002655
2019/05/09	18:02:55.0000		0	30.286660525824	-97.727418508896	158.420395	180.957199	0.017837	0.017761	0.008910	-0.000000	243.787292	1.759678	4.679626	0.016365	0.002587	0.002587	0.002671	-0.001494	-0.005168	0.002923	0.002924	0.002655
2019/05/09	18:02:56.0000		0	30.286660541759	-97.727418517502	158.418686	180.955490	0.017839	0.017763	0.008911	-0.000000	243.789352	1.760971	4.677301	0.016354	0.002587	0.002587	0.000667	0.000560	-0.005480	0.002923	0.002924	0.002655
2019/05/09	18:02:57.0000		0	30.286660552768	-97.727418527073	158.417664	180.954468	0.017841	0.017764	0.008912	-0.000000	243.788834	1.757748	4.679591	0.016342	0.002587	0.002587	-0.004088	0.002998	-0.003761	0.002923	0.002924	0.002655
2019/05/09	18:02:58.0000		0	30.286660565433	-97.727418539538	158.416794	180.953598	0.017843	0.017766	0.008914	-0.000000	243.787552	1.756405	4.683784	0.016330	0.002587	0.002587	-0.002937	0.002650	-0.002026	0.002923	0.002924	0.002655
2019/05/09	18:02:59.0000		0	30.286660564884	-97.727418546176	158.416214	180.953018	0.017845	0.017768	0.008915	-0.000000	243.786713	1.756855	4.685043	0.016319	0.002587	0.002587	-0.004464	0.003284	0.000082	0.002923	0.002924	0.002655
2019/05/09	18:03:00.0000		0	30.286660554152	-97.727418543816	158.416077	180.952881	0.017847	0.017770	0.008916	-0.000000	243.785751	1.755437	4.681982	0.016307	0.002587	0.002587	-0.003242	0.003391	-0.000354	0.002923	0.002924	0.002655
2019/05/09	18:03:01.0000		0	30.286660542271	-97.727418543714	158.416473	180.953278	0.017849	0.017772	0.008918	-0.000000	243.786972	1.763643	4.681556	0.016295	0.002587	0.002587	-0.003354	0.002150	0.001099	0.002923	0.002924	0.002655
2019/05/09	18:03:02.0000		0	30.286660527876	-97.727418542001	158.416687	180.953491	0.017851	0.017774	0.008919	-0.000000	243.785950	1.763036	4.684136	0.016283	0.002587	0.002587	-0.003505	0.001318	0.000763	0.002923	0.002924	0.002655
2019/05/09	18:03:03.0000		0	30.286660509202	-97.727418542944	158.416763	180.953568	0.017852	0.017776	0.008920	-0.000000	243.785904	1.760890	4.687890	0.016272	0.002587	0.002587	-0.000284	-0.001899	0.002428	0.002923	0.002924	0.002655
2019/05/09	18:03:04.0000		0	30.286660492522	-97.727418537703	158.416946	180.953751	0.017854	0.017778	0.008922	-0.000000	243.786179	1.762882	4.685877	0.016260	0.002587	0.002587	0.003972	-0.003211	0.001133	0.002923	0.002924	0.002655
2019/05/09	18:03:05.0000		0	30.286660482135	-97.727418527127	158.417343	180.954132	0.017856	0.017780	0.008923	-0.000000	243.787506	1.759519	4.681139	0.016248	0.002587	0.002587	0.005372	-0.003420	-0.000080	0.002923	0.002924	0.002655
2019/05/09	18:03:06.0000		0	30.286660483156	-97.727418520672	158.417938	180.954742	0.017858	0.017782	0.008924	-0.000000	243.788635	1.758410	4.680689	0.016237	0.002587	0.002587	0.002727	-0.003038	-0.001724	0.002923	0.002924	0.002655
2019/05/09	18:03:07.0000		0	30.286660498571	-97.727418522125	158.418182	180.954987	0.017860	0.017784	0.008926	-0.000000	243.788437	1.761667	4.685516	0.016225	0.002587	0.002587	0.005391	-0.003591	-0.000782	0.002923	0.002924	0.002655
2019/05/09	18:03:08.0000		0	30.286660506339	-97.727418525656	158.418106	180.954910	0.017862	0.017785	0.008927	-0.000000	243.789307	1.764013	4.683613	0.016213	0.002587	0.002587	0.002154	-0.000200	-0.004084	0.002923	0.002924	0.002655
2019/05/09	18:03:09.0000		0	30.286660493144	-97.727418543717	158.416718	180.953522	0.017424	0.017348	0.007535	-0.000000	243.927628	1.763947	4.685099	0.004003	0.001745	0.001744	-0.000643	0.002856	-0.004187	0.002011	0.002011	0.002303
2019/05/09	18:03:10.0000		0	30.286660474592	-97.727418555697	158.414703	180.951508	0.017426	0.017350	0.007536	-0.000000	244.067490	1.757399	4.685627	0.004030	0.001744	0.001744	0.000056	0.006684	-0.004926	0.002011	0.002011	0.002303
2019/05/09	18:03:11.0000		0	30.286660472139	-97.727418553401	158.414413	180.951218	0.017428	0.017352	0.007536	-0.000000	244.068787	1.756516	4.684209	0.004057	0.001744	0.001744	-0.001509	0.005853	-0.005663	0.002011	0.002011	0.002303
2019/05/09	18:03:12.0000		0	30.286660472840	-97.727418549626	158.414398	180.951202	0.017430	0.017354	0.007537	-0.000000	244.066849	1.755137	4.686802	0.004084	0.001744	0.001743	-0.001519	0.005033	-0.002687	0.002011	0.002011	0.002303
2019/05/09	18:03:13.0000		0	30.286660460126	-97.727418541941	158.414230	180.951035	0.017434	0.017359	0.007538	-0.000000	244.066620	1.755780	4.687298	0.004110	0.001922	0.001921	-0.001701	0.005075	-0.004020	0.002029	0.002030	0.002303
2019/05/09	18:03:14.0000		0	30.286660476239	-97.727418531919	158.414368	180.951172	0.017874	0.017797	0.008935	-0.000000	243.928940	1.757694	4.680444	0.016143	0.002587	0.002587	-0.004032	0.005140	-0.005214	0.002923	0.002924	0.002655
2019/05/09	18:03:15.0000		0	30.286660503191	-97.727418522555	158.415482	180.952286	0.017876	0.017799	0.008936	-0.000000	243.788651	1.757102	4.678423	0.016131	0.002587	0.002587	-0.003441	0.005122	-0.003069	0.002923	0.002924	0.002655
2019/05/09	18:03:16.0000		0	30.286660496692	-97.727418516367	158.415314	180.952118	0.017878	0.017801	0.008938	-0.000000	243.789017	1.756251	4.680121	0.016119	0.002587	0.002587	-0.005030	0.004934	-0.003717	0.002923	0.002924	0.002655
2019/05/09	18:03:17.0000		0	30.286660489983	-97.727418516089	158.414215	180.951019	0.017880	0.017803	0.008939	-0.000000	243.788345	1.755621	4.678586	0.016107	0.002587	0.002587	-0.002139	0.004086	-0.003580	0.002923	0.002924	0.002655
2019/05/09	18:03:18.0000		0	30.286660479996	-97.727418509218	158.413239	180.950043	0.017882	0.017805	0.008940	-0.000000	243.788269	1.756004	4.676628	0.016096	0.002587	0.002587	-0.004310	0.005175	-0.003912	0.002923	0.002924	0.002655
2019/05/09	18:03:19.0000		0	30.286660463356	-97.727418497220	158.413101	180.949905	0.017884	0.017807	0.008942	-0.000000	243.787933	1.753063	4.676732	0.016084	0.002587	0.002587	-0.002217	0.003418	-0.003077	0.002923	0.002924	0.002655
2019/05/09	18:03:20.0000		0	30.286660449206	-97.727418484696	158.412613	180.949417	0.017886	0.017809	0.008943	-0.000000	243.790070	1.761708	4.681202	0.016072	0.002587	0.002587	-0.001166	0.003266	-0.004185	0.002923	0.002924	0.002655
2019/05/09	18:03:21.0000		0	30.286660439308	-97.727418478068	158.412033	180.948822	0.017888	0.017811	0.008944	-0.000000	243.789536	1.765361	4.678128	0.016060	0.002587	0.002587	-0.000779	0.003821	-0.005340	0.002923	0.002924	0.002655
2019/05/09	18:03:22.0000		0	30.286660446004	-97.727418479667	158.411636	180.948441	0.017890	0.017813	0.008946	-0.000000	243.789337	1.764968	4.677853	0.016049	0.002587	0.002587	0.000825	0.002859	-0.003797	0.002923	0.002924	0.002655
2019/05/09	18:03:23.0000		0	30.286660465682	-97.727418489877	158.410812	180.947617	0.017892	0.017815	0.008947	-0.000000	243.790787	1.764416	4.681599	0.016037	0.002587	0.002587	0.000974	-0.001102	-0.003480	0.002923	0.002924	0.002655
2019/05/09	18:03:24.0000		0	30.286660485290	-97.727418503085	158.409622	180.946426	0.017894	0.017817	0.008948	-0.000000	243.789673	1.763422	4.680411	0.016025	0.002587	0.002587	0.004666	-0.001567	-0.002071	0.002923	0.002924	0.002655
2019/05/09	18:03:25.0000		0	30.286660502202	-97.727418507112	158.409515	180.946320	0.017896	0.017819	0.008950	-0.000000	243.789505	1.763592	4.678230	0.016013	0.002587	0.002587	0.004751	-0.003932	0.000103	0.002923	0.002924	0.002655
2019/05/09	18:03:26.0000		0	30.286660514614	-97.727418509651	158.408875	180.945679	0.017898	0.017821	0.008951	-0.000000	243.789551	1.763808	4.684153	0.016001	0.002587	0.002587	0.003755	-0.005086	-0.000010	0.002923	0.002924	0.002655
2019/05/09	18:03:27.0000		0	30.286660519209	-97.727418507883	158.407928	180.944733	0.017900	0.017823	0.008953	-0.000000	243.788040	1.762653	4.682782	0.015990	0.002587	0.002587	0.004893	-0.004668	0.001265	0.002923	0.002924	0.002655
2019/05/09	18:03:28.0000		0	30.286660519963	-97.727418503488	158.408112	180.944901	0.017902	0.017825	0.008954	-0.000000	243.787888	1.764276	4.681069	0.015978	0.002587	0.002587	0.004602	-0.003898	0.000081	0.002923	0.002924	0.002655
2019/05/09	18:03:29.0000		0	30.286660521360	-97.727418495825	158.408157	180.944946	0.017904	0.017827	0.008955	-0.000000	243.790085	1.762015	4.682018	0.015966	0.002587	0.002587	0.002576	-0.004645	0.000623	0.002923	0.002924	0.002655
2019/05/09	18:03:30.0000		0	30.286660522822	-97.727418493287	158.408264	180.945068	0.017906	0.017829	0.008957	-0.000000	243.787506	1.760658	4.684826	0.015954	0.002587	0.002587	0.002868	-0.003651	0.001023	0.002923	0.002924	0.002655
2019/05/09	18:03:31.0000		0	30.286660514830	-97.727418488767	158.407349	180.944153	0.017908	0.017831	0.008958	-0.000000	243.788208	1.763459	4.682386	0.015942	0.002587	0.002587	0.005170	-0.004412	0.001360	0.002923	0.002924	0.002655
2019/05/09	18:03:32.0000		0	30.286660503039	-97.727418481736	158.406967	180.943771	0.017911	0.017833	0.008959	-0.000000	243.789154	1.763181	4.679498	0.015930	0.002587	0.002587	0.003360	-0.003907	0.000217	0.002923	0.002924	0.002655
2019/05/09	18:03:33.0000		0	30.286660510775	-97.727418481410	158.406784	180.943573	0.017913	0.017835	0.008961	-0.000000	243.789383	1.765684	4.679691	0.015919	0.002587	0.002587	0.003089	-0.005222	0.000113	0.002923	0.002924	0.002655
2019/05/09	18:03:34.0000		0	30.286660514969	-97.727418490256	158.406631	180.943420	0.017915	0.017837	0.008962	-0.000000	243.789291	1.765046	4.682796	0.015907	0.002587	0.002587	0.005992	-0.006903	0.000647	0.002923	0.002924	0.002655
2019/05/09	18:03:35.0000		0	30.286660513931	-97.727418492985	158.406296	180.943100	0.017917	0.017839	0.008964	-0.000000	243.790359	1.767402	4.679578	0.015895	0.002587	0.002587	0.000951	-0.000310	-0.002431	0.002923	0.002924	0.002655
2019/05/09	18:03:36.0000		0	30.286660525263	-97.727418496309	158.405960	180.942764	0.017919	0.017841	0.008965	-0.000000	243.789276	1.764407	4.677009	0.015883	0.002587	0.002587	-0.001150	0.001828	-0.004654	0.002923	0.002924	0.002655
2019/05/09	18:03:37.0000		0	30.286660542321	-97.727418505035	158.405731	180.942535	0.017921	0.017843	0.008966	-0.000000	243.789948	1.766800	4.674228	0.015871	0.002587	0.002587	-0.001826	0.003698	-0.003547	0.002923	0.002924	0.002655
2019/05/09	18:03:38.0000		0	30.286660556345	-97.727418504469	158.406311	180.943115	0.017923	0.017845	0.008968	-0.000000	243.789261	1.766801	4.676642	0.015859	0.002587	0.002587	-0.003581	0.003859	-0.003080	0.002923	0.002924	0.002655
2019/05/09	18:03:39.0000		0	30.286660561322	-97.727418507461	158.406784	180.943588	0.017925	0.017847	0.008969	-0.000000	243.788574	1.764178	4.680393	0.015848	0.002587	0.002587	-0.002785	0.002999	-0.001773	0.002923	0.002924	0.002655
2019/05/09	18:03:40.0000		0	30.286660563115	-97.727418506192	158.406754	180.943558	0.017927	0.017849	0.008971	-0.000000	243.788986	1.766217	4.678510	0.015836	0.002587	0.002587	-0.001923	0.004733	-0.004823	0.002923	0.002924	0.002655
2019/05/09	18:03:41.0000		0	30.286660570444	-97.727418505777	158.406052	180.942856	0.017929	0.017851	0.008972	-0.000000	243.789276	1.764989	4.676283	0.015824	0.002587	0.002587	-0.002038	0.004441	-0.004539	0.002923	0.002924	0.002655
2019/05/09	18:03:42.0000		0	30.286660570289	-97.727418500199	158.405121	180.941925	0.017931	0.017853	0.008974	-0.000000	243.788834	1.764308	4.677523	0.015812	0.002587	0.002587	-0.002701	0.002600	-0.003546	0.002923	0.002924	0.002655
2019/05/09	18:03:43.0000		0	30.286660561438	-97.727418492564	158.404343	180.941147	0.017933	0.017855	0.008975	-0.000000	243.789734	1.763840	4.681681	0.015800	0.002587	0.002587	-0.003425	0.004101	-0.004395	0.002923	0.002924	0.002655
2019/05/09	18:03:44.0000		0	30.286660572405	-97.727418497596	158.402786	180.939590	0.017936	0.017857	0.008976	-0.000000	243.788971	1.759654	4.676325	0.015788	0.002587	0.002587	-0.002599	0.002862	-0.006143	0.002923	0.002924	0.002655
2019/05/09	18:03:45.0000		0	30.286660602828	-97.727418515180	158.401199	180.938004	0.017938	0.017859	0.008978	-0.000000	243.790878	1.762478	4.677000	0.015776	0.002587	0.002587	-0.000737	0.001852	-0.004287	0.002923	0.002924	0.002655
